# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
pear1	ENSCHAG00000008391	ENSCHAT00000017401	protein_coding	0	0	0	11	0	0	0	9	2	0	0	0	0	0	0	0	0	0
pik3c3	ENSCHAG00000003395	ENSCHAT00000006724	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pik3c3	ENSCHAG00000003395	ENSCHAT00000006802	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pik3c3	ENSCHAG00000003395	ENSCHAT00000006860	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pik3c3	ENSCHAG00000003395	ENSCHAT00000006949	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pik3c3	ENSCHAG00000003395	ENSCHAT00000006969	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pik3c3	ENSCHAG00000003395	ENSCHAT00000006987	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1
pklr	ENSCHAG00000002526	ENSCHAT00000007764	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
pklr	ENSCHAG00000002526	ENSCHAT00000007857	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
pklr	ENSCHAG00000002526	ENSCHAT00000008061	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pklr	ENSCHAG00000002526	ENSCHAT00000008127	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pklr	ENSCHAG00000002526	ENSCHAT00000008180	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pklr	ENSCHAG00000002526	ENSCHAT00000008225	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pklr	ENSCHAG00000002526	ENSCHAT00000008287	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
pkp1b	ENSCHAG00000003411	ENSCHAT00000006098	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
pld1b	ENSCHAG00000019971	ENSCHAT00000054065	protein_coding	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054094	protein_coding	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054206	protein_coding	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054314	protein_coding	0	0	0	9	1	0	0	0	5	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054330	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
pld1b	ENSCHAG00000019971	ENSCHAT00000054443	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
pld1b	ENSCHAG00000019971	ENSCHAT00000054641	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
pld1b	ENSCHAG00000019971	ENSCHAT00000054744	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
pld1b	ENSCHAG00000019971	ENSCHAT00000054789	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
pld1b	ENSCHAG00000019971	ENSCHAT00000054871	protein_coding	0	0	0	6	1	0	0	0	3	0	0	0	0	0	0	0	0	2
plek	ENSCHAG00000017624	ENSCHAT00000040599	protein_coding	0	0	0	7	3	0	0	4	0	0	0	0	0	0	0	0	0	0
plpp5	ENSCHAG00000004777	ENSCHAT00000008759	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
plppr4b	ENSCHAG00000009873	ENSCHAT00000021175	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1
plppr5b	ENSCHAG00000009914	ENSCHAT00000021193	protein_coding	0	0	0	41	0	0	0	0	38	0	0	0	0	0	0	0	0	3
plppr5b	ENSCHAG00000009914	ENSCHAT00000021205	protein_coding	0	0	0	41	0	0	0	0	38	0	0	0	0	0	0	0	0	3
plppr5b	ENSCHAG00000009914	ENSCHAT00000021248	protein_coding	0	0	0	41	0	0	0	0	38	0	0	0	0	0	0	0	0	3
plppr5b	ENSCHAG00000009914	ENSCHAT00000021262	protein_coding	0	0	0	41	0	0	0	0	38	0	0	0	0	0	0	0	0	3
polr1c	ENSCHAG00000011767	ENSCHAT00000026184	protein_coding	0	0	0	8	1	0	0	0	4	0	0	0	0	0	0	0	0	3
polr1c	ENSCHAG00000011767	ENSCHAT00000026266	protein_coding	0	0	0	8	0	0	0	3	2	0	0	0	0	0	0	0	0	3
polr1c	ENSCHAG00000011767	ENSCHAT00000026362	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026507	protein_coding	0	0	0	8	0	0	0	1	2	0	0	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026537	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026573	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026614	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	0	0	5
ppp1r3b	ENSCHAG00000004587	ENSCHAT00000008410	protein_coding	0	0	0	20	0	0	0	6	0	0	0	0	0	0	0	0	0	14
ppp4r2b	ENSCHAG00000025680	ENSCHAT00000061219	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024280	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024420	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ppp6r2a	ENSCHAG00000010799	ENSCHAT00000024601	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
prkag2a	ENSCHAG00000015457	ENSCHAT00000042779	protein_coding	0	0	0	25	0	0	0	4	18	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000042851	protein_coding	0	0	0	25	0	0	0	4	18	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000042920	protein_coding	0	0	0	22	0	0	0	4	16	0	0	0	0	0	0	0	0	2
prkag2a	ENSCHAG00000015457	ENSCHAT00000042955	protein_coding	0	0	0	22	0	0	0	4	16	0	0	0	0	0	0	0	0	2
prkag2a	ENSCHAG00000015457	ENSCHAT00000043013	protein_coding	0	0	0	22	0	0	0	4	15	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000043017	protein_coding	0	0	0	22	0	0	0	4	15	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000043148	protein_coding	0	0	0	23	0	0	0	5	15	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000043212	protein_coding	0	0	0	18	0	0	0	4	14	0	0	0	0	0	0	0	0	0
prkag2a	ENSCHAG00000015457	ENSCHAT00000043267	protein_coding	0	0	0	11	0	0	0	4	4	0	0	0	0	0	0	0	0	3
prkag2a	ENSCHAG00000015457	ENSCHAT00000043298	protein_coding	0	0	0	11	0	0	0	4	4	0	0	0	0	0	0	0	0	3
prkd2	ENSCHAG00000003291	ENSCHAT00000009654	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000009799	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000010580	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000010679	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000011555	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000011579	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000011623	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000011816	protein_coding	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	0
prkd2	ENSCHAG00000003291	ENSCHAT00000011924	protein_coding	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0
prnpb	ENSCHAG00000001684	ENSCHAT00000002820	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
pstpip1a	ENSCHAG00000008609	ENSCHAT00000017822	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0	0	0
ptges	ENSCHAG00000023799	ENSCHAT00000056197	protein_coding	0	0	0	12	1	0	1	5	2	0	0	0	0	0	0	0	0	3
rab11a	ENSCHAG00000002433	ENSCHAT00000005080	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
rab11a	ENSCHAG00000002433	ENSCHAT00000005139	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005187	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005342	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
rab11a	ENSCHAG00000002433	ENSCHAT00000005488	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
rab11al	ENSCHAG00000008561	ENSCHAT00000017801	protein_coding	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	3
rab11al	ENSCHAG00000008561	ENSCHAT00000017831	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	1
rab25b	ENSCHAG00000008626	ENSCHAT00000017918	protein_coding	0	0	0	7	1	0	0	1	2	0	0	0	0	0	0	0	0	3
rab25b	ENSCHAG00000008626	ENSCHAT00000017945	protein_coding	0	0	0	7	1	0	0	1	1	0	0	0	0	0	0	0	0	4
rab25b	ENSCHAG00000008626	ENSCHAT00000017958	protein_coding	0	0	0	7	1	0	0	1	1	0	0	0	0	0	0	0	0	4
rab25b	ENSCHAG00000008626	ENSCHAT00000017974	protein_coding	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	2
rab36	ENSCHAG00000013326	ENSCHAT00000029965	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	0	0	1
rab36	ENSCHAG00000013326	ENSCHAT00000029998	protein_coding	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	2
rabac1	ENSCHAG00000012279	ENSCHAT00000027305	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
rabac1	ENSCHAG00000012279	ENSCHAT00000027337	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
rai14	ENSCHAG00000026917	ENSCHAT00000064747	protein_coding	0	1	1	30	1	0	0	4	21	1	0	0	0	0	0	0	1	4
rai14	ENSCHAG00000026917	ENSCHAT00000064753	protein_coding	0	1	1	30	1	0	0	4	21	1	0	0	0	0	0	0	1	4
rasl11b	ENSCHAG00000000664	ENSCHAT00000001039	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rassf2b	ENSCHAG00000001666	ENSCHAT00000002718	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
rbm25b	ENSCHAG00000012039	ENSCHAT00000026743	protein_coding	0	0	0	16	0	0	0	3	12	0	0	0	0	0	0	0	0	1
rbm25b	ENSCHAG00000012039	ENSCHAT00000026771	protein_coding	0	0	0	16	0	0	0	3	12	0	0	0	0	0	0	0	0	1
rbm25b	ENSCHAG00000012039	ENSCHAT00000026815	protein_coding	0	0	0	16	0	0	0	3	12	0	0	0	0	0	0	0	0	1
rbm25b	ENSCHAG00000012039	ENSCHAT00000026837	protein_coding	0	0	0	16	0	0	0	3	12	0	0	0	0	0	0	0	0	1
rbp4l	ENSCHAG00000027680	ENSCHAT00000066968	protein_coding	0	0	0	10	0	0	1	8	0	0	0	0	0	0	0	0	0	1
rbp4l	ENSCHAG00000027680	ENSCHAT00000066969	protein_coding	0	0	0	10	0	0	1	8	0	0	0	0	0	0	0	0	0	1
rbp4l	ENSCHAG00000027680	ENSCHAT00000066970	protein_coding	0	0	0	10	0	0	1	8	0	0	0	0	0	0	0	0	0	1
rcn2	ENSCHAG00000008622	ENSCHAT00000017864	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
reep3b	ENSCHAG00000024206	ENSCHAT00000057342	protein_coding	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1
reep3b	ENSCHAG00000024206	ENSCHAT00000057344	protein_coding	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1
rerea	ENSCHAG00000027649	ENSCHAT00000066885	protein_coding	0	0	0	14	0	0	0	1	13	0	0	0	0	0	0	0	0	0
rerea	ENSCHAG00000027649	ENSCHAT00000066887	protein_coding	0	0	0	14	0	0	0	1	13	0	0	0	0	0	0	0	0	0
rerea	ENSCHAG00000027649	ENSCHAT00000066888	protein_coding	0	0	0	8	0	0	0	1	6	0	0	0	0	0	0	0	0	1
rgp1	ENSCHAG00000003925	ENSCHAT00000007142	protein_coding	0	0	0	12	0	0	0	2	8	0	0	0	0	0	0	0	0	2
rictorb	ENSCHAG00000026229	ENSCHAT00000063265	protein_coding	0	0	0	30	0	0	0	0	23	0	0	0	0	0	0	0	0	7
rictorb	ENSCHAG00000026229	ENSCHAT00000063310	protein_coding	0	0	0	23	0	0	0	0	21	0	0	0	0	0	0	0	0	2
rictorb	ENSCHAG00000026229	ENSCHAT00000063317	protein_coding	0	0	0	17	0	0	0	0	13	0	0	0	0	0	0	0	0	4
rictorb	ENSCHAG00000026229	ENSCHAT00000063322	protein_coding	0	0	0	19	0	0	0	0	17	0	0	0	0	0	0	0	0	2
rnf144b	ENSCHAG00000007025	ENSCHAT00000014143	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
rnf144b	ENSCHAG00000007025	ENSCHAT00000014177	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
rnf144b	ENSCHAG00000007025	ENSCHAT00000014225	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
rnf144b	ENSCHAG00000007025	ENSCHAT00000014320	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
rpl18	ENSCHAG00000022298	ENSCHAT00000052348	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	5
rpl18	ENSCHAG00000022298	ENSCHAT00000052387	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
rpl28	ENSCHAG00000025897	ENSCHAT00000061812	protein_coding	0	2	0	9	0	0	0	2	5	0	0	0	0	0	0	0	2	2
rpl37	ENSCHAG00000025911	ENSCHAT00000061836	protein_coding	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	3
rpl4	ENSCHAG00000023757	ENSCHAT00000056096	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
rpz	ENSCHAG00000008914	ENSCHAT00000018626	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
rpz2	ENSCHAG00000008923	ENSCHAT00000018651	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
rpz4	ENSCHAG00000008787	ENSCHAT00000018239	protein_coding	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	4
rpz5	ENSCHAG00000008789	ENSCHAT00000018251	protein_coding	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	7
rpz6	ENSCHAG00000008797	ENSCHAT00000018268	protein_coding	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	0	0	3
rxfp3	ENSCHAG00000026939	ENSCHAT00000064810	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
rxfp3.3a3	ENSCHAG00000023614	ENSCHAT00000055672	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
rybpb	ENSCHAG00000025660	ENSCHAT00000061154	protein_coding	0	0	0	9	0	0	0	1	4	0	0	0	0	0	0	0	0	4
rybpb	ENSCHAG00000025660	ENSCHAT00000061161	protein_coding	0	0	0	9	0	0	0	1	4	0	0	0	0	0	0	0	0	4
samd11	ENSCHAG00000027642	ENSCHAT00000066846	protein_coding	0	1	0	8	0	0	0	0	7	0	0	0	0	0	0	0	1	1
samd11	ENSCHAG00000027642	ENSCHAT00000066848	protein_coding	0	1	0	8	0	0	0	0	7	0	0	0	0	0	0	0	1	1
samd11	ENSCHAG00000027642	ENSCHAT00000066849	protein_coding	0	1	0	8	0	0	0	0	7	0	0	0	0	0	0	0	1	1
samd11	ENSCHAG00000027642	ENSCHAT00000066853	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sbf1	ENSCHAG00000014179	ENSCHAT00000034468	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034516	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034538	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf1	ENSCHAG00000014179	ENSCHAT00000034559	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000015443	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000015861	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000015980	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000016509	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000018026	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018422	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018638	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000018801	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	4
sbf2	ENSCHAG00000006532	ENSCHAT00000019558	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
sbf2	ENSCHAG00000006532	ENSCHAT00000019616	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scaper	ENSCHAG00000008671	ENSCHAT00000020492	protein_coding	0	0	0	15	2	0	0	1	12	0	0	0	0	0	0	0	0	0
scaper	ENSCHAG00000008671	ENSCHAT00000020569	protein_coding	0	0	0	15	2	0	0	1	10	0	0	0	0	0	0	0	0	2
scaper	ENSCHAG00000008671	ENSCHAT00000020646	protein_coding	0	0	0	15	2	0	0	1	10	0	0	0	0	0	0	0	0	2
scaper	ENSCHAG00000008671	ENSCHAT00000020911	protein_coding	0	0	0	15	0	0	0	3	10	0	0	0	0	0	0	0	0	2
scaper	ENSCHAG00000008671	ENSCHAT00000021003	protein_coding	0	0	0	14	0	0	0	5	7	0	0	0	0	0	0	0	0	2
scube3	ENSCHAG00000001573	ENSCHAT00000013929	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000013986	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014151	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014357	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014440	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014582	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014742	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014842	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014877	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000015059	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0
sec11a	ENSCHAG00000008075	ENSCHAT00000016713	protein_coding	0	0	0	14	0	0	0	4	2	0	0	0	0	0	0	0	0	8
sec11a	ENSCHAG00000008075	ENSCHAT00000016750	protein_coding	0	0	0	14	0	0	0	4	2	0	0	0	0	0	0	0	0	8
sec11a	ENSCHAG00000008075	ENSCHAT00000016770	protein_coding	0	0	0	14	0	0	0	4	2	0	0	0	0	0	0	0	0	8
sema5bb	ENSCHAG00000005803	ENSCHAT00000012364	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012583	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012673	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012706	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sema5bb	ENSCHAG00000005803	ENSCHAT00000012766	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
sgcb	ENSCHAG00000024997	ENSCHAT00000059475	protein_coding	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	5
shq1	ENSCHAG00000025662	ENSCHAT00000061171	protein_coding	0	0	0	10	0	0	0	1	9	0	0	0	0	0	0	0	0	0
si:ch211-120k19.1	ENSCHAG00000022350	ENSCHAT00000052475	protein_coding	0	1	0	7	0	0	0	3	3	0	0	0	0	1	0	0	0	2
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025611	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025645	protein_coding	0	0	0	8	0	0	0	4	2	0	0	0	0	0	0	0	0	2
si:ch211-51a6.2	ENSCHAG00000011630	ENSCHAT00000025685	protein_coding	0	0	0	6	0	0	0	4	2	0	0	0	0	0	0	0	0	0
si:ch73-22o12.1	ENSCHAG00000010900	ENSCHAT00000023676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
si:ch73-29c22.1	ENSCHAG00000025974	ENSCHAT00000061972	protein_coding	0	1	1	21	0	0	1	7	4	1	0	0	0	0	0	0	1	9
si:dkey-122a22.2	ENSCHAG00000010453	ENSCHAT00000022750	protein_coding	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	3
si:dkey-152b24.6	ENSCHAG00000008762	ENSCHAT00000018213	protein_coding	0	1	0	7	0	0	0	3	1	0	0	0	0	0	0	0	1	3
si:dkey-191g9.5	ENSCHAG00000011690	ENSCHAT00000025885	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
si:dkey-191g9.5	ENSCHAG00000011690	ENSCHAT00000025915	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
si:dkey-191g9.7	ENSCHAG00000011754	ENSCHAT00000025935	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000004784	protein_coding	0	0	0	8	0	0	0	2	5	0	0	0	0	0	0	0	0	1
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000004969	protein_coding	0	0	0	8	0	0	0	2	5	0	0	0	0	0	0	0	0	1
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000005151	protein_coding	0	0	0	8	0	0	0	2	5	0	0	0	0	0	0	0	0	1
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000005244	protein_coding	0	0	0	8	0	0	0	2	5	0	0	0	0	0	0	0	0	1
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000005337	protein_coding	0	0	0	7	0	0	0	1	3	0	0	0	0	0	0	0	0	3
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000005436	protein_coding	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	4
si:dkey-202l22.3	ENSCHAG00000002598	ENSCHAT00000005448	protein_coding	0	0	0	7	0	0	0	1	2	0	0	0	0	0	0	0	0	4
si:dkey-247m21.3	ENSCHAG00000027683	ENSCHAT00000066975	protein_coding	0	0	0	20	0	0	0	2	17	0	0	0	0	0	0	0	0	1
si:dkey-247m21.3	ENSCHAG00000027683	ENSCHAT00000066977	protein_coding	0	0	0	20	0	0	0	2	17	0	0	0	0	0	0	0	0	1
si:dkey-24l11.2	ENSCHAG00000008501	ENSCHAT00000017573	protein_coding	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	4
si:dkey-24l11.2	ENSCHAG00000008501	ENSCHAT00000017592	protein_coding	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0	0	0	4
si:dkey-81j8.6	ENSCHAG00000001727	ENSCHAT00000002840	protein_coding	0	0	0	11	0	0	0	1	7	0	0	0	0	0	0	0	0	3
si:dkey-81j8.6	ENSCHAG00000001727	ENSCHAT00000002873	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
si:dkeyp-75h12.2	ENSCHAG00000003030	ENSCHAT00000005619	protein_coding	0	0	0	15	0	0	0	0	4	0	0	0	0	0	0	0	0	11
