# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
scube3	ENSCHAG00000001573	ENSCHAT00000014357	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014440	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014582	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014742	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014842	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014877	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000015059	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
sdk2b	ENSCHAG00000002282	ENSCHAT00000005848	protein_coding	0	1	0	6	0	0	0	0	5	0	0	0	0	0	1	1
sdk2b	ENSCHAG00000002282	ENSCHAT00000006225	protein_coding	0	1	0	6	0	0	0	0	5	0	0	0	0	0	1	1
sdk2b	ENSCHAG00000002282	ENSCHAT00000006542	protein_coding	0	1	0	6	0	0	0	0	5	0	0	0	0	0	1	1
sdk2b	ENSCHAG00000002282	ENSCHAT00000006602	protein_coding	0	1	0	6	0	0	0	0	5	0	0	0	0	0	1	1
setb	ENSCHAG00000019128	ENSCHAT00000044294	protein_coding	0	0	0	10	0	0	0	8	1	0	0	0	0	0	0	1
si:ch211-165i18.2	ENSCHAG00000012008	ENSCHAT00000026629	protein_coding	1	2	14	25	0	0	0	15	6	14	0	0	0	1	2	4
si:ch211-189a15.5	ENSCHAG00000022095	ENSCHAT00000051812	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000005796	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	1	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006038	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	1	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006258	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	1	0	0	0
si:ch211-189k9.2	ENSCHAG00000003275	ENSCHAT00000006314	protein_coding	0	1	0	4	0	0	0	3	2	0	0	0	1	0	0	0
si:ch211-225p5.8	ENSCHAG00000016304	ENSCHAT00000037113	protein_coding	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	2
si:ch211-229n2.6	ENSCHAG00000019816	ENSCHAT00000045964	protein_coding	0	0	1	3	0	0	1	2	0	1	0	0	0	0	0	0
si:ch211-258f14.2	ENSCHAG00000009993	ENSCHAT00000021433	protein_coding	0	0	1	11	0	0	0	3	7	1	0	0	0	0	0	1
si:ch211-262n1.4	ENSCHAG00000001867	ENSCHAT00000003128	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
si:ch73-22o12.1	ENSCHAG00000010900	ENSCHAT00000023676	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
si:dkey-206f10.1	ENSCHAG00000009099	ENSCHAT00000020123	protein_coding	0	0	0	13	0	0	0	8	2	0	0	0	0	0	0	3
si:dkey-206f10.1	ENSCHAG00000009099	ENSCHAT00000020162	protein_coding	0	0	0	13	0	0	0	8	2	0	0	0	0	0	0	3
si:dkey-206f10.1	ENSCHAG00000009099	ENSCHAT00000020237	protein_coding	0	0	0	13	0	0	0	8	2	0	0	0	0	0	0	3
si:dkey-206f10.1	ENSCHAG00000009099	ENSCHAT00000020268	protein_coding	0	0	0	13	0	0	0	8	2	0	0	0	0	0	0	3
si:dkey-206f10.1	ENSCHAG00000009099	ENSCHAT00000020310	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031528	protein_coding	0	0	0	14	0	0	0	1	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031573	protein_coding	0	0	0	14	0	0	0	1	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031594	protein_coding	0	0	0	14	0	0	0	1	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031609	protein_coding	0	0	0	14	0	0	0	1	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031625	protein_coding	0	0	0	14	0	0	0	1	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031638	protein_coding	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031643	protein_coding	0	0	0	13	0	0	0	0	5	0	0	0	0	0	0	8
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031657	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0
si:dkey-237i9.1	ENSCHAG00000013772	ENSCHAT00000031699	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
si:dkey-65b12.6	ENSCHAG00000015378	ENSCHAT00000035296	protein_coding	0	5	7	15	0	0	0	0	9	7	0	0	1	0	4	7
si:dkey-70p6.1	ENSCHAG00000019324	ENSCHAT00000044726	protein_coding	0	0	0	13	0	0	0	1	10	0	0	0	0	0	0	2
si:dkey-81j8.6	ENSCHAG00000001727	ENSCHAT00000002840	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
si:dkey-81j8.6	ENSCHAG00000001727	ENSCHAT00000002873	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
si:zfos-1192g2.3	ENSCHAG00000014521	ENSCHAT00000032826	protein_coding	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021040	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021094	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021116	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021158	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021211	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc13a4	ENSCHAG00000009672	ENSCHAT00000021263	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	0	2	0
slc17a9a	ENSCHAG00000019175	ENSCHAT00000044544	protein_coding	0	0	1	6	0	0	0	1	2	1	0	0	0	0	0	3
slc17a9a	ENSCHAG00000019175	ENSCHAT00000044555	protein_coding	0	0	1	4	0	0	0	1	2	1	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066912	protein_coding	0	0	0	13	0	0	1	10	1	0	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066914	protein_coding	0	0	0	12	0	0	1	9	1	0	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066915	protein_coding	0	0	0	10	0	0	1	7	1	0	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066916	protein_coding	0	0	0	9	0	0	1	6	1	0	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066918	protein_coding	0	0	0	9	0	0	0	7	0	0	0	0	0	0	0	2
slc2a5	ENSCHAG00000027663	ENSCHAT00000066919	protein_coding	0	0	0	6	0	0	1	4	0	0	0	0	0	0	0	1
slc2a5	ENSCHAG00000027663	ENSCHAT00000066921	protein_coding	0	0	0	6	0	0	1	4	0	0	0	0	0	0	0	1
slc38a10	ENSCHAG00000021219	ENSCHAT00000049466	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
slc38a10	ENSCHAG00000021219	ENSCHAT00000049476	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
slc38a10	ENSCHAG00000021219	ENSCHAT00000049489	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
slc46a2	ENSCHAG00000001191	ENSCHAT00000001859	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
slc46a2	ENSCHAG00000001191	ENSCHAT00000001895	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
slf1	ENSCHAG00000021561	ENSCHAT00000050420	protein_coding	0	0	1	10	0	0	0	0	10	1	0	0	0	0	0	0
slf1	ENSCHAG00000021561	ENSCHAT00000050440	protein_coding	0	0	1	10	0	0	0	0	8	1	0	0	0	0	0	2
slit3	ENSCHAG00000014782	ENSCHAT00000039954	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040305	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040389	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040739	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000040999	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000041063	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042189	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042211	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042252	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
slit3	ENSCHAG00000014782	ENSCHAT00000042431	protein_coding	0	0	0	14	0	0	0	0	14	0	0	0	0	0	0	0
smim15	ENSCHAG00000025240	ENSCHAT00000060108	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
smpd5	ENSCHAG00000014528	ENSCHAT00000032839	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
smyd3	ENSCHAG00000017656	ENSCHAT00000040708	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	6
smyd3	ENSCHAG00000017656	ENSCHAT00000040735	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	6
smyd3	ENSCHAG00000017656	ENSCHAT00000040756	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	6
snx14	ENSCHAG00000016654	ENSCHAT00000038011	protein_coding	0	0	0	15	0	0	0	4	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038172	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038186	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038274	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038301	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038344	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038367	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038385	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038502	protein_coding	0	0	0	13	0	0	0	2	11	0	0	0	0	0	0	0
snx14	ENSCHAG00000016654	ENSCHAT00000038518	protein_coding	0	0	0	11	0	0	0	6	5	0	0	0	0	0	0	0
spsb1	ENSCHAG00000027667	ENSCHAT00000066925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
sptan1	ENSCHAG00000019407	ENSCHAT00000052591	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052751	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052771	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052819	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052853	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000052965	protein_coding	0	0	1	41	0	0	0	8	27	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053769	protein_coding	0	0	0	42	0	0	0	8	28	0	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053873	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000053959	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
sptan1	ENSCHAG00000019407	ENSCHAT00000054006	protein_coding	0	0	1	29	0	0	0	8	15	1	0	0	0	0	0	6
sptlc1	ENSCHAG00000000610	ENSCHAT00000001330	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sptlc1	ENSCHAG00000000610	ENSCHAT00000001355	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sptlc1	ENSCHAG00000000610	ENSCHAT00000001372	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sptlc1	ENSCHAG00000000610	ENSCHAT00000001481	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sptlc1	ENSCHAG00000000610	ENSCHAT00000001577	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
sptlc1	ENSCHAG00000000610	ENSCHAT00000001613	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0
ssbp1	ENSCHAG00000010015	ENSCHAT00000021633	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0
ssbp1	ENSCHAG00000010015	ENSCHAT00000021661	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	3
surf2	ENSCHAG00000012159	ENSCHAT00000027068	protein_coding	0	0	0	7	0	0	0	3	3	0	0	0	0	0	0	1
surf4	ENSCHAG00000012029	ENSCHAT00000026841	protein_coding	0	0	0	10	0	0	0	2	2	0	0	0	0	0	0	6
surf4	ENSCHAG00000012029	ENSCHAT00000026873	protein_coding	0	0	0	10	0	0	0	2	2	0	0	0	0	0	0	6
surf4	ENSCHAG00000012029	ENSCHAT00000026897	protein_coding	0	0	0	10	0	0	0	2	2	0	0	0	0	0	0	6
surf4	ENSCHAG00000012029	ENSCHAT00000026958	protein_coding	0	0	0	10	0	0	0	2	2	0	0	0	0	0	0	6
sv2	ENSCHAG00000017710	ENSCHAT00000040983	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	1
sv2	ENSCHAG00000017710	ENSCHAT00000041059	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	1
sv2	ENSCHAG00000017710	ENSCHAT00000041121	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	1
syk	ENSCHAG00000019937	ENSCHAT00000046373	protein_coding	0	2	0	10	0	0	0	0	10	0	0	0	1	0	1	1
syk	ENSCHAG00000019937	ENSCHAT00000046386	protein_coding	0	2	0	10	0	0	0	0	10	0	0	0	1	0	1	1
syn1	ENSCHAG00000005778	ENSCHAT00000011983	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012000	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012012	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012021	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012042	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012059	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012080	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
syn1	ENSCHAG00000005778	ENSCHAT00000012131	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
sync	ENSCHAG00000006674	ENSCHAT00000013260	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
taf3	ENSCHAG00000014551	ENSCHAT00000032974	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
tbcc	ENSCHAG00000021149	ENSCHAT00000049222	protein_coding	0	0	0	9	0	0	0	6	0	0	0	0	0	0	0	3
tbx5a	ENSCHAG00000007003	ENSCHAT00000014068	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
tbx5a	ENSCHAG00000007003	ENSCHAT00000014085	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
tcf7l2	ENSCHAG00000005917	ENSCHAT00000011478	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
tfb2m	ENSCHAG00000017853	ENSCHAT00000041165	protein_coding	0	0	0	12	0	0	0	4	1	0	0	0	0	0	0	7
tfb2m	ENSCHAG00000017853	ENSCHAT00000041176	protein_coding	0	0	0	12	0	0	0	4	1	0	0	0	0	0	0	7
tfec	ENSCHAG00000001890	ENSCHAT00000003167	protein_coding	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0	10
tfec	ENSCHAG00000001890	ENSCHAT00000003185	protein_coding	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	11
tfec	ENSCHAG00000001890	ENSCHAT00000003221	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
th2	ENSCHAG00000007002	ENSCHAT00000018909	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	3
th2	ENSCHAG00000007002	ENSCHAT00000018978	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	3
th2	ENSCHAG00000007002	ENSCHAT00000019036	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	3
th2	ENSCHAG00000007002	ENSCHAT00000019057	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	3
th2	ENSCHAG00000007002	ENSCHAT00000019262	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
th2	ENSCHAG00000007002	ENSCHAT00000019345	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
th2	ENSCHAG00000007002	ENSCHAT00000019401	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
th2	ENSCHAG00000007002	ENSCHAT00000019448	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
tjap1	ENSCHAG00000008899	ENSCHAT00000018579	protein_coding	0	0	0	13	0	0	0	0	13	0	0	0	0	0	0	0
tk2	ENSCHAG00000022068	ENSCHAT00000051801	protein_coding	0	2	0	9	0	0	1	0	2	0	0	0	0	0	2	6
tk2	ENSCHAG00000022068	ENSCHAT00000051808	protein_coding	0	2	0	9	0	0	0	0	2	0	0	0	0	0	2	7
tmem110l	ENSCHAG00000017576	ENSCHAT00000040422	protein_coding	0	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0
tmem198b	ENSCHAG00000014979	ENSCHAT00000034017	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
tmem88b	ENSCHAG00000015574	ENSCHAT00000035341	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
tmem88b	ENSCHAG00000015574	ENSCHAT00000035357	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1
tpd52	ENSCHAG00000008331	ENSCHAT00000017200	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
tpd52	ENSCHAG00000008331	ENSCHAT00000017217	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
tpd52l2a	ENSCHAG00000019134	ENSCHAT00000044242	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	6
tpd52l2a	ENSCHAG00000019134	ENSCHAT00000044255	protein_coding	0	0	0	10	0	0	0	0	4	0	0	0	0	0	0	6
trap1	ENSCHAG00000001692	ENSCHAT00000002907	protein_coding	0	0	0	15	0	0	0	2	9	0	0	0	0	0	0	4
trap1	ENSCHAG00000001692	ENSCHAT00000003005	protein_coding	0	0	0	13	0	0	0	2	9	0	0	0	0	0	0	2
trmt1	ENSCHAG00000013914	ENSCHAT00000031733	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032134	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032151	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032252	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032311	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032413	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
trmt1	ENSCHAG00000013914	ENSCHAT00000032537	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ttll12	ENSCHAG00000001935	ENSCHAT00000003497	protein_coding	0	1	0	24	0	0	0	3	21	0	0	0	0	0	1	0
ttll12	ENSCHAG00000001935	ENSCHAT00000003617	protein_coding	0	1	0	24	1	0	0	2	21	0	0	0	0	0	1	0
ttll12	ENSCHAG00000001935	ENSCHAT00000003663	protein_coding	0	1	0	22	0	0	0	4	18	0	0	0	0	0	1	0
uap1l1	ENSCHAG00000013164	ENSCHAT00000029713	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0
ubald1b	ENSCHAG00000001810	ENSCHAT00000003034	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
uckl1a	ENSCHAG00000019345	ENSCHAT00000045588	protein_coding	0	1	0	13	0	0	0	1	6	0	0	0	0	0	1	6
uckl1a	ENSCHAG00000019345	ENSCHAT00000045617	protein_coding	0	1	0	13	0	0	0	1	6	0	0	0	0	0	1	6
uckl1a	ENSCHAG00000019345	ENSCHAT00000045632	protein_coding	0	1	0	10	0	0	0	1	4	0	0	0	0	0	1	5
uckl1a	ENSCHAG00000019345	ENSCHAT00000045679	protein_coding	0	1	0	10	0	0	0	1	4	0	0	0	0	0	1	5
uckl1a	ENSCHAG00000019345	ENSCHAT00000045693	protein_coding	0	1	0	9	0	0	0	1	4	0	0	0	0	0	1	4
uckl1a	ENSCHAG00000019345	ENSCHAT00000045724	protein_coding	0	1	0	9	0	0	0	1	4	0	0	0	0	0	1	4
uckl1a	ENSCHAG00000019345	ENSCHAT00000045755	protein_coding	0	1	0	9	0	0	0	1	4	0	0	0	0	0	1	4
uckl1a	ENSCHAG00000019345	ENSCHAT00000045777	protein_coding	0	0	0	10	0	0	0	1	5	0	0	0	0	0	0	4
uncx4.1	ENSCHAG00000004583	ENSCHAT00000008359	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
unm_hu7912	ENSCHAG00000006216	ENSCHAT00000012162	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	1
upk1a	ENSCHAG00000015638	ENSCHAT00000035652	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
upk1a	ENSCHAG00000015638	ENSCHAT00000035676	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
vgll4l	ENSCHAG00000005733	ENSCHAT00000011043	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
vgll4l	ENSCHAG00000005733	ENSCHAT00000011062	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
vgll4l	ENSCHAG00000005733	ENSCHAT00000011075	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
vipr2	ENSCHAG00000024695	ENSCHAT00000058796	protein_coding	0	2	0	55	1	0	0	29	24	0	0	0	0	0	2	1
vipr2	ENSCHAG00000024695	ENSCHAT00000058816	protein_coding	0	2	0	55	1	0	0	29	24	0	0	0	0	0	2	1
vipr2	ENSCHAG00000024695	ENSCHAT00000058822	protein_coding	0	2	0	52	1	0	0	29	14	0	0	0	0	0	2	8
vipr2	ENSCHAG00000024695	ENSCHAT00000058842	protein_coding	0	2	0	52	1	0	0	29	14	0	0	0	0	0	2	8
vipr2	ENSCHAG00000024695	ENSCHAT00000058843	protein_coding	0	2	0	52	1	0	0	29	14	0	0	0	0	0	2	8
vsx2	ENSCHAG00000018950	ENSCHAT00000043791	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
wdr34	ENSCHAG00000019172	ENSCHAT00000044626	protein_coding	0	1	0	14	0	0	0	4	6	0	0	0	0	0	1	4
wnk1b	ENSCHAG00000025749	ENSCHAT00000061396	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
wnk1b	ENSCHAG00000025749	ENSCHAT00000061410	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
wnt5b	ENSCHAG00000026035	ENSCHAT00000062149	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
wnt5b	ENSCHAG00000026035	ENSCHAT00000062157	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
wnt5b	ENSCHAG00000026035	ENSCHAT00000062171	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
xpo1b	ENSCHAG00000002294	ENSCHAT00000005413	protein_coding	0	0	0	13	0	0	0	3	7	0	0	0	0	0	0	3
xpo1b	ENSCHAG00000002294	ENSCHAT00000005480	protein_coding	0	0	0	13	0	0	0	3	6	0	0	0	0	0	0	4
xpo1b	ENSCHAG00000002294	ENSCHAT00000005539	protein_coding	0	0	0	10	0	0	0	3	6	0	0	0	0	0	0	1
xpo1b	ENSCHAG00000002294	ENSCHAT00000005595	protein_coding	0	0	0	8	0	0	0	4	1	0	0	0	0	0	0	3
