# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032620	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlk1	ENSCHAG00000009646	ENSCHAT00000020502	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
nlk1	ENSCHAG00000009646	ENSCHAT00000020518	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
nod2	ENSCHAG00000014031	ENSCHAT00000031830	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
nod2	ENSCHAG00000014031	ENSCHAT00000031844	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
nod2	ENSCHAG00000014031	ENSCHAT00000031865	protein_coding	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	1
nol7	ENSCHAG00000022467	ENSCHAT00000052774	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	3
npm2a	ENSCHAG00000017006	ENSCHAT00000038881	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	2
npm2a	ENSCHAG00000017006	ENSCHAT00000038888	protein_coding	0	0	0	5	0	0	0	1	2	0	0	0	0	0	0	2
nsmaf	ENSCHAG00000014381	ENSCHAT00000033412	protein_coding	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	2
nsmaf	ENSCHAG00000014381	ENSCHAT00000034301	protein_coding	0	0	0	9	1	0	0	3	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000034815	protein_coding	0	0	0	9	1	0	0	3	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000034878	protein_coding	0	0	0	9	1	0	0	3	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000034994	protein_coding	0	0	0	9	1	0	0	3	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000035028	protein_coding	0	0	0	9	1	0	0	3	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000035186	protein_coding	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	1
nsmaf	ENSCHAG00000014381	ENSCHAT00000035442	protein_coding	0	0	0	8	1	0	0	3	4	0	0	0	0	0	0	0
nt5c1bb	ENSCHAG00000009334	ENSCHAT00000019676	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040750	protein_coding	0	2	0	12	1	0	0	4	6	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040787	protein_coding	0	2	0	12	1	0	0	4	6	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040818	protein_coding	0	2	0	10	1	0	0	4	4	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040849	protein_coding	0	2	0	10	1	0	0	4	4	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040878	protein_coding	0	2	0	10	1	0	0	4	4	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040894	protein_coding	0	2	0	10	1	0	0	4	4	0	0	0	0	0	2	1
nt5c3a	ENSCHAG00000017324	ENSCHAT00000040940	protein_coding	0	2	0	10	0	0	0	5	4	0	0	0	0	0	2	1
nudt9	ENSCHAG00000002537	ENSCHAT00000004438	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
nuf2	ENSCHAG00000022403	ENSCHAT00000052587	protein_coding	0	0	4	25	1	0	0	22	0	4	0	0	0	0	0	2
odf2a	ENSCHAG00000023478	ENSCHAT00000055361	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
odf2a	ENSCHAG00000023478	ENSCHAT00000055381	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
or135-1	ENSCHAG00000023907	ENSCHAT00000056494	protein_coding	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000012862	protein_coding	0	0	0	10	1	0	0	3	3	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000012894	protein_coding	0	0	0	10	1	0	0	3	3	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000012993	protein_coding	0	0	0	10	1	0	0	3	3	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013077	protein_coding	0	0	0	10	1	0	0	3	3	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013166	protein_coding	0	0	0	10	1	0	0	3	3	0	0	0	0	0	0	3
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013217	protein_coding	0	0	0	7	1	0	0	3	3	0	0	0	0	0	0	0
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013287	protein_coding	0	0	0	7	1	0	0	3	3	0	0	0	0	0	0	0
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013461	protein_coding	0	0	0	7	1	0	0	3	2	0	0	0	0	0	0	1
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013517	protein_coding	0	0	0	7	1	0	0	3	2	0	0	0	0	0	0	1
osbpl1a	ENSCHAG00000001490	ENSCHAT00000013591	protein_coding	0	0	0	7	1	0	0	3	2	0	0	0	0	0	0	1
osbpl9	ENSCHAG00000015279	ENSCHAT00000036985	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037017	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037034	protein_coding	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037062	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037097	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037143	protein_coding	0	0	0	11	0	0	0	1	10	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037260	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037397	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037409	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
osbpl9	ENSCHAG00000015279	ENSCHAT00000037520	protein_coding	0	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0
otulina	ENSCHAG00000004148	ENSCHAT00000007495	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1
oxsm	ENSCHAG00000010728	ENSCHAT00000023277	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	4
pacrg	ENSCHAG00000027748	ENSCHAT00000067219	protein_coding	0	1	0	27	0	0	0	2	23	0	0	0	0	0	1	2
pacrg	ENSCHAG00000027748	ENSCHAT00000067222	protein_coding	0	1	0	25	0	0	0	2	23	0	0	0	0	0	1	0
pak2b	ENSCHAG00000009466	ENSCHAT00000020022	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020066	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020197	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020299	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020319	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020331	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020450	protein_coding	0	1	1	8	0	0	0	1	4	1	0	0	0	0	1	3
pak2b	ENSCHAG00000009466	ENSCHAT00000020533	protein_coding	0	1	0	9	0	0	0	1	5	0	0	0	0	0	1	3
palm1a	ENSCHAG00000002346	ENSCHAT00000004166	protein_coding	0	0	0	22	0	0	0	3	17	0	0	0	0	0	0	2
palm1a	ENSCHAG00000002346	ENSCHAT00000004214	protein_coding	0	0	0	22	0	0	0	3	17	0	0	0	0	0	0	2
palm1a	ENSCHAG00000002346	ENSCHAT00000004234	protein_coding	0	0	0	22	0	0	0	3	17	0	0	0	0	0	0	2
palm1a	ENSCHAG00000002346	ENSCHAT00000004251	protein_coding	0	0	0	22	0	0	0	3	17	0	0	0	0	0	0	2
pbx2	ENSCHAG00000006602	ENSCHAT00000013122	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
pde3a	ENSCHAG00000005408	ENSCHAT00000010241	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pde3a	ENSCHAG00000005408	ENSCHAT00000010255	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pde3a	ENSCHAG00000005408	ENSCHAT00000010366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pde3a	ENSCHAG00000005408	ENSCHAT00000010385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pde3a	ENSCHAG00000005408	ENSCHAT00000010423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pdlim2	ENSCHAG00000018351	ENSCHAT00000042346	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
pdss1	ENSCHAG00000010461	ENSCHAT00000023088	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2
pdss1	ENSCHAG00000010461	ENSCHAT00000023120	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
pdss1	ENSCHAG00000010461	ENSCHAT00000023171	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
penkb	ENSCHAG00000012956	ENSCHAT00000028933	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
phf1	ENSCHAG00000006133	ENSCHAT00000012393	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012443	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012478	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012499	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012520	protein_coding	0	0	0	7	0	0	0	0	6	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012587	protein_coding	0	0	0	6	0	0	0	1	4	0	0	0	0	0	0	1
phf1	ENSCHAG00000006133	ENSCHAT00000012705	protein_coding	0	0	0	6	0	0	0	1	5	0	0	0	0	0	0	0
phf1	ENSCHAG00000006133	ENSCHAT00000012747	protein_coding	0	0	0	7	0	0	0	1	5	0	0	0	0	0	0	1
phf20b	ENSCHAG00000024739	ENSCHAT00000058784	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	1	1
phf20b	ENSCHAG00000024739	ENSCHAT00000058797	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	1	1
phf20b	ENSCHAG00000024739	ENSCHAT00000058824	protein_coding	0	1	0	5	0	0	0	0	4	0	0	0	0	0	1	1
pigx	ENSCHAG00000008849	ENSCHAT00000019926	protein_coding	0	2	0	9	1	0	0	1	6	0	0	0	0	0	2	1
pih1d2	ENSCHAG00000013572	ENSCHAT00000030604	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1
pih1d2	ENSCHAG00000013572	ENSCHAT00000030660	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
pih1d2	ENSCHAG00000013572	ENSCHAT00000030684	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2
pkdc	ENSCHAG00000016059	ENSCHAT00000036553	protein_coding	0	0	0	45	0	0	0	5	0	0	0	0	0	0	0	40
pkdcca	ENSCHAG00000019596	ENSCHAT00000045411	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	3
pkdcca	ENSCHAG00000019596	ENSCHAT00000045428	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	3
pkdcca	ENSCHAG00000019596	ENSCHAT00000045445	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	3
pkn3	ENSCHAG00000013440	ENSCHAT00000043377	protein_coding	0	0	0	11	0	0	0	8	2	0	0	0	0	0	0	1
pkn3	ENSCHAG00000013440	ENSCHAT00000043593	protein_coding	0	0	1	10	0	0	0	8	1	1	0	0	0	0	0	1
pkn3	ENSCHAG00000013440	ENSCHAT00000043779	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043835	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043940	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043965	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043983	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044020	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044118	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044209	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
plch2b	ENSCHAG00000013468	ENSCHAT00000030817	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
plch2b	ENSCHAG00000013468	ENSCHAT00000030870	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
plch2b	ENSCHAG00000013468	ENSCHAT00000030891	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
plch2b	ENSCHAG00000013468	ENSCHAT00000031040	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0
plch2b	ENSCHAG00000013468	ENSCHAT00000031267	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0
plcl2	ENSCHAG00000007265	ENSCHAT00000014607	protein_coding	0	0	0	22	0	0	0	0	21	0	0	0	0	0	0	1
plekha5	ENSCHAG00000005592	ENSCHAT00000012222	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012331	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012439	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012556	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012714	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012874	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000012972	protein_coding	0	0	0	18	0	0	0	1	17	0	0	0	0	0	0	0
plekha5	ENSCHAG00000005592	ENSCHAT00000013156	protein_coding	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0
plekhb2	ENSCHAG00000008788	ENSCHAT00000018271	protein_coding	0	0	0	44	0	0	2	33	2	0	0	0	0	0	0	7
plekhh2	ENSCHAG00000016959	ENSCHAT00000040500	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040611	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040707	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040796	protein_coding	0	1	1	11	1	0	0	0	11	1	0	0	0	1	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040862	protein_coding	0	0	2	11	1	0	0	0	10	2	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000040954	protein_coding	0	1	1	10	1	0	0	0	10	1	0	0	0	1	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041207	protein_coding	0	0	2	11	0	0	0	1	10	2	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041259	protein_coding	0	0	2	11	0	0	0	3	8	2	0	0	0	0	0	0
plekhh2	ENSCHAG00000016959	ENSCHAT00000041314	protein_coding	0	0	2	11	0	0	0	3	8	2	0	0	0	0	0	0
plk1	ENSCHAG00000006826	ENSCHAT00000013842	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
plk1	ENSCHAG00000006826	ENSCHAT00000013899	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
plk1	ENSCHAG00000006826	ENSCHAT00000013915	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
plk1	ENSCHAG00000006826	ENSCHAT00000013959	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
plk1	ENSCHAG00000006826	ENSCHAT00000013989	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
plppr1	ENSCHAG00000013372	ENSCHAT00000030006	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	2
plppr1	ENSCHAG00000013372	ENSCHAT00000030016	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	2
pnpla6	ENSCHAG00000012074	ENSCHAT00000037472	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000037802	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038205	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038291	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038329	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038392	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038503	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038707	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038943	protein_coding	0	0	0	10	0	0	0	0	7	0	0	0	0	0	0	3
pnpla6	ENSCHAG00000012074	ENSCHAT00000038958	protein_coding	0	0	0	9	0	0	0	0	7	0	0	0	0	0	0	2
polr1c	ENSCHAG00000011767	ENSCHAT00000026184	protein_coding	0	0	0	8	1	0	0	0	4	0	0	0	0	0	0	3
polr1c	ENSCHAG00000011767	ENSCHAT00000026266	protein_coding	0	0	0	8	0	0	0	3	2	0	0	0	0	0	0	3
polr1c	ENSCHAG00000011767	ENSCHAT00000026362	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026507	protein_coding	0	0	0	8	0	0	0	1	2	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026537	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026573	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	5
polr1c	ENSCHAG00000011767	ENSCHAT00000026614	protein_coding	0	0	0	8	1	0	0	0	2	0	0	0	0	0	0	5
polr2m	ENSCHAG00000020954	ENSCHAT00000048770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pomca	ENSCHAG00000002347	ENSCHAT00000004169	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2
pomca	ENSCHAG00000002368	ENSCHAT00000004184	protein_coding	0	1	0	7	0	0	0	4	1	0	0	0	0	1	0	3
prkcba	ENSCHAG00000005747	ENSCHAT00000012170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
prkcba	ENSCHAG00000005747	ENSCHAT00000012206	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
prkcba	ENSCHAG00000005747	ENSCHAT00000012249	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
prkcba	ENSCHAG00000005747	ENSCHAT00000012293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
prlhr2a	ENSCHAG00000017087	ENSCHAT00000039159	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
prlhr2a	ENSCHAG00000017087	ENSCHAT00000039189	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
prox1a	ENSCHAG00000023560	ENSCHAT00000055529	protein_coding	0	5	3	2	0	0	0	0	1	3	0	0	0	0	5	1
prox1a	ENSCHAG00000023560	ENSCHAT00000055552	protein_coding	0	5	3	2	0	0	0	0	1	3	0	0	0	0	5	1
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009164	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009206	protein_coding	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	1
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009264	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009330	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009369	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009571	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009610	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptbp1b	ENSCHAG00000002764	ENSCHAT00000009638	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
ptges3b	ENSCHAG00000023309	ENSCHAT00000054858	protein_coding	0	0	0	9	3	0	0	1	0	0	0	0	0	0	0	5
ptprub	ENSCHAG00000006963	ENSCHAT00000020958	protein_coding	0	1	0	34	1	0	0	2	25	0	0	0	0	0	1	6
ptprub	ENSCHAG00000006963	ENSCHAT00000021669	protein_coding	0	1	0	34	1	0	0	2	25	0	0	0	0	0	1	6
ptprub	ENSCHAG00000006963	ENSCHAT00000021932	protein_coding	0	0	0	35	1	0	0	2	26	0	0	0	0	0	0	6
ptprub	ENSCHAG00000006963	ENSCHAT00000021999	protein_coding	0	0	0	22	1	0	0	2	19	0	0	0	0	0	0	0
ptprub	ENSCHAG00000006963	ENSCHAT00000022104	protein_coding	0	0	0	22	1	0	0	2	19	0	0	0	0	0	0	0
ptprub	ENSCHAG00000006963	ENSCHAT00000022899	protein_coding	0	1	0	19	1	0	0	2	16	0	0	0	0	0	1	0
ptprub	ENSCHAG00000006963	ENSCHAT00000023059	protein_coding	0	1	0	19	1	0	0	2	16	0	0	0	0	0	1	0
ptprub	ENSCHAG00000006963	ENSCHAT00000023082	protein_coding	0	1	0	19	1	0	0	2	16	0	0	0	0	0	1	0
ptprub	ENSCHAG00000006963	ENSCHAT00000023184	protein_coding	0	1	0	19	1	0	0	2	16	0	0	0	0	0	1	0
ptprub	ENSCHAG00000006963	ENSCHAT00000023245	protein_coding	0	1	0	19	1	0	0	2	16	0	0	0	0	0	1	0
qkia	ENSCHAG00000027749	ENSCHAT00000067226	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	1
qkia	ENSCHAG00000027749	ENSCHAT00000067227	protein_coding	0	0	0	8	0	0	0	1	6	0	0	0	0	0	0	1
r3hcc1l	ENSCHAG00000017046	ENSCHAT00000039045	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7
rab43	ENSCHAG00000022422	ENSCHAT00000052628	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
rab6ba	ENSCHAG00000019900	ENSCHAT00000046349	protein_coding	0	0	0	12	0	0	0	5	7	0	0	0	0	0	0	0
rab6ba	ENSCHAG00000019900	ENSCHAT00000046376	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0
rab6ba	ENSCHAG00000019900	ENSCHAT00000046384	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0
rab6ba	ENSCHAG00000019900	ENSCHAT00000046403	protein_coding	0	0	0	7	0	0	0	1	6	0	0	0	0	0	0	0
rab6ba	ENSCHAG00000019900	ENSCHAT00000046412	protein_coding	0	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0
rabac1	ENSCHAG00000012279	ENSCHAT00000027305	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2
rabac1	ENSCHAG00000012279	ENSCHAT00000027337	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2
rabif	ENSCHAG00000015959	ENSCHAT00000036344	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
rabl2	ENSCHAG00000008855	ENSCHAT00000018838	protein_coding	0	0	0	9	1	0	0	5	2	0	0	0	0	0	0	1
rabl2	ENSCHAG00000008855	ENSCHAT00000018870	protein_coding	0	0	0	9	1	0	0	5	2	0	0	0	0	0	0	1
rabl2	ENSCHAG00000008855	ENSCHAT00000018908	protein_coding	0	0	0	8	1	0	0	5	2	0	0	0	0	0	0	0
rabl2	ENSCHAG00000008855	ENSCHAT00000018931	protein_coding	0	0	0	8	1	0	0	5	2	0	0	0	0	0	0	0
rabl2	ENSCHAG00000008855	ENSCHAT00000018942	protein_coding	0	0	0	8	0	0	0	7	0	0	0	0	0	0	0	1
